Lon,Lat,Stratum,HERSTRATUM,SPRSTRATUM
11.64786099,56.12543329,21,NSAS&WBSS,SPR3a
11.64484441,56.12874995,21,NSAS&WBSS,SPR3a
11.64164434,56.1312166,21,NSAS&WBSS,SPR3a
11.63860543,56.13260555,21,NSAS&WBSS,SPR3a
11.63599711,56.13284718,21,NSAS&WBSS,SPR3a
11.63404165,56.13206661,21,NSAS&WBSS,SPR3a
11.63287774,56.1305916,21,NSAS&WBSS,SPR3a
11.63251662,56.12871664,21,NSAS&WBSS,SPR3a
11.63281667,56.1266666,21,NSAS&WBSS,SPR3a
11.63403329,56.12251662,21,NSAS&WBSS,SPR3a
11.63412776,56.1204527,21,NSAS&WBSS,SPR3a
11.63356939,56.11848883,21,NSAS&WBSS,SPR3a
11.63236109,56.11668327,21,NSAS&WBSS,SPR3a
11.63068043,56.11515555,21,NSAS&WBSS,SPR3a
11.6287082,56.11394161,21,NSAS&WBSS,SPR3a
11.62418878,56.11194439,21,NSAS&WBSS,SPR3a
11.62154988,56.1106416,21,NSAS&WBSS,SPR3a
11.61854711,56.10878611,21,NSAS&WBSS,SPR3a
11.61143887,56.10364717,21,NSAS&WBSS,SPR3a
11.60748602,56.10100827,21,NSAS&WBSS,SPR3a
11.6055646,56.1,21,NSAS&WBSS,SPR3a
11.5901954,56.1,21,NSAS&WBSS,SPR3a
11.58882495,56.10192771,21,NSAS&WBSS,SPR3a
11.58766375,56.10466935,21,NSAS&WBSS,SPR3a
11.58669429,56.10732773,21,NSAS&WBSS,SPR3a
11.58552496,56.10965277,21,NSAS&WBSS,SPR3a
11.58376661,56.11171937,21,NSAS&WBSS,SPR3a
11.57695544,56.11713603,21,NSAS&WBSS,SPR3a
11.57139984,56.1217722,21,NSAS&WBSS,SPR3a
11.56456934,56.12796935,21,NSAS&WBSS,SPR3a
11.55702767,56.13534714,21,NSAS&WBSS,SPR3a
11.54964722,56.1430722,21,NSAS&WBSS,SPR3a
11.54320556,56.15034717,21,NSAS&WBSS,SPR3a
11.53814991,56.15668329,21,NSAS&WBSS,SPR3a
11.53456657,56.16191107,21,NSAS&WBSS,SPR3a
11.53220824,56.1661277,21,NSAS&WBSS,SPR3a
11.530725,56.16958325,21,NSAS&WBSS,SPR3a
11.52905273,56.17463603,21,NSAS&WBSS,SPR3a
11.5282972,56.17638889,21,NSAS&WBSS,SPR3a
11.52728606,56.17767494,21,NSAS&WBSS,SPR3a
11.52587218,56.17869718,21,NSAS&WBSS,SPR3a
11.52154151,56.18097218,21,NSAS&WBSS,SPR3a
11.5185972,56.18281383,21,NSAS&WBSS,SPR3a
11.51114714,56.1879333,21,NSAS&WBSS,SPR3a
11.50665275,56.19059159,21,NSAS&WBSS,SPR3a
11.50173885,56.19284719,21,NSAS&WBSS,SPR3a
11.49661382,56.19461937,21,NSAS&WBSS,SPR3a
11.4916277,56.19604158,21,NSAS&WBSS,SPR3a
11.48844715,56.19774439,21,NSAS&WBSS,SPR3a
11.4852444,56.19996662,21,NSAS&WBSS,SPR3a
11.48267497,56.20248329,21,NSAS&WBSS,SPR3a
11.48088874,56.20498328,21,NSAS&WBSS,SPR3a
11.48012497,56.20559162,21,NSAS&WBSS,SPR3a
11.47924155,56.20578053,21,NSAS&WBSS,SPR3a
11.47861655,56.20543328,21,NSAS&WBSS,SPR3a
11.4782694,56.20484436,21,NSAS&WBSS,SPR3a
11.47842772,56.20343888,21,NSAS&WBSS,SPR3a
11.47916103,56.20034714,21,NSAS&WBSS,SPR3a
11.48098328,56.19699719,21,NSAS&WBSS,SPR3a
11.48216657,56.19408055,21,NSAS&WBSS,SPR3a
11.48485542,56.18843884,21,NSAS&WBSS,SPR3a
11.48593604,56.1853833,21,NSAS&WBSS,SPR3a
11.48661385,56.1819972,21,NSAS&WBSS,SPR3a
11.48679995,56.17829995,21,NSAS&WBSS,SPR3a
11.48647492,56.17434163,21,NSAS&WBSS,SPR3a
11.4857027,56.17027769,21,NSAS&WBSS,SPR3a
11.48354438,56.16234441,21,NSAS&WBSS,SPR3a
11.48275,56.1587166,21,NSAS&WBSS,SPR3a
11.48251385,56.15545274,21,NSAS&WBSS,SPR3a
11.48291097,56.15256935,21,NSAS&WBSS,SPR3a
11.48381659,56.15003609,21,NSAS&WBSS,SPR3a
11.48798048,56.14178882,21,NSAS&WBSS,SPR3a
11.48926385,56.14024442,21,NSAS&WBSS,SPR3a
11.49110555,56.13901106,21,NSAS&WBSS,SPR3a
11.49358055,56.13800273,21,NSAS&WBSS,SPR3a
11.49656666,56.13701381,21,NSAS&WBSS,SPR3a
11.49976659,56.13574722,21,NSAS&WBSS,SPR3a
11.50285546,56.13390547,21,NSAS&WBSS,SPR3a
11.50560548,56.13142495,21,NSAS&WBSS,SPR3a
11.50788326,56.12843884,21,NSAS&WBSS,SPR3a
11.50963885,56.12524444,21,NSAS&WBSS,SPR3a
11.51085544,56.12215274,21,NSAS&WBSS,SPR3a
11.51147212,56.11941108,21,NSAS&WBSS,SPR3a
11.51141386,56.1171194,21,NSAS&WBSS,SPR3a
11.51056385,56.11536386,21,NSAS&WBSS,SPR3a
11.50888328,56.11406386,21,NSAS&WBSS,SPR3a
11.50644715,56.11314165,21,NSAS&WBSS,SPR3a
11.50027221,56.11166662,21,NSAS&WBSS,SPR3a
11.49717776,56.11067771,21,NSAS&WBSS,SPR3a
11.49441932,56.10928881,21,NSAS&WBSS,SPR3a
11.4921388,56.10741388,21,NSAS&WBSS,SPR3a
11.49036655,56.1050166,21,NSAS&WBSS,SPR3a
11.48904712,56.10215277,21,NSAS&WBSS,SPR3a
11.48840106,56.1,21,NSAS&WBSS,SPR3a
11.47242766,56.1,21,NSAS&WBSS,SPR3a
11.45645426,56.1,21,NSAS&WBSS,SPR3a
11.44048086,56.1,21,NSAS&WBSS,SPR3a
11.43994437,56.10123327,21,NSAS&WBSS,SPR3a
11.43880278,56.10499998,21,NSAS&WBSS,SPR3a
11.43835541,56.10826388,21,NSAS&WBSS,SPR3a
11.43854719,56.11130274,21,NSAS&WBSS,SPR3a
11.43928881,56.11442769,21,NSAS&WBSS,SPR3a
11.4431221,56.12545275,21,NSAS&WBSS,SPR3a
11.44421929,56.12948047,21,NSAS&WBSS,SPR3a
11.44492219,56.13343883,21,NSAS&WBSS,SPR3a
11.44513603,56.13708332,21,NSAS&WBSS,SPR3a
11.44483876,56.14020832,21,NSAS&WBSS,SPR3a
11.44406375,56.14265555,21,NSAS&WBSS,SPR3a
11.44291379,56.14449719,21,NSAS&WBSS,SPR3a
11.44022212,56.14743051,21,NSAS&WBSS,SPR3a
11.43912212,56.14932221,21,NSAS&WBSS,SPR3a
11.43841658,56.15178885,21,NSAS&WBSS,SPR3a
11.43819713,56.15475829,21,NSAS&WBSS,SPR3a
11.43849442,56.15795275,21,NSAS&WBSS,SPR3a
11.43928889,56.1610944,21,NSAS&WBSS,SPR3a
11.44053047,56.16406388,21,NSAS&WBSS,SPR3a
11.44213879,56.16685825,21,NSAS&WBSS,SPR3a
11.44594714,56.17270832,21,NSAS&WBSS,SPR3a
11.44781929,56.17595553,21,NSAS&WBSS,SPR3a
11.44939993,56.17939159,21,NSAS&WBSS,SPR3a
11.45044709,56.18283055,21,NSAS&WBSS,SPR3a
11.45080547,56.1860777,21,NSAS&WBSS,SPR3a
11.4504638,56.18914999,21,NSAS&WBSS,SPR3a
11.44958607,56.19222215,21,NSAS&WBSS,SPR3a
11.44846655,56.19553884,21,NSAS&WBSS,SPR3a
11.44739996,56.19939158,21,NSAS&WBSS,SPR3a
11.44651654,56.20371659,21,NSAS&WBSS,SPR3a
11.44505548,56.21249999,21,NSAS&WBSS,SPR3a
11.4441221,56.2159888,21,NSAS&WBSS,SPR3a
11.44294436,56.21854159,21,NSAS&WBSS,SPR3a
11.44158884,56.22020829,21,NSAS&WBSS,SPR3a
11.43904436,56.22249996,21,NSAS&WBSS,SPR3a
11.43673054,56.2250694,21,NSAS&WBSS,SPR3a
11.43496942,56.22642493,21,NSAS&WBSS,SPR3a
11.43230551,56.22756942,21,NSAS&WBSS,SPR3a
11.42862494,56.2284722,21,NSAS&WBSS,SPR3a
11.4190194,56.22994717,21,NSAS&WBSS,SPR3a
11.413936,56.2308861,21,NSAS&WBSS,SPR3a
11.40918323,56.23215272,21,NSAS&WBSS,SPR3a
11.40503606,56.23376658,21,NSAS&WBSS,SPR3a
11.4016666,56.23560832,21,NSAS&WBSS,SPR3a
11.39917212,56.23760548,21,NSAS&WBSS,SPR3a
11.3975832,56.23966937,21,NSAS&WBSS,SPR3a
11.39686098,56.24175275,21,NSAS&WBSS,SPR3a
11.39691104,56.24383608,21,NSAS&WBSS,SPR3a
11.3975833,56.24591938,21,NSAS&WBSS,SPR3a
11.39870265,56.24800275,21,NSAS&WBSS,SPR3a
11.40139713,56.2521527,21,NSAS&WBSS,SPR3a
11.40255542,56.25421936,21,NSAS&WBSS,SPR3a
11.40479193,56.25931031,21,NSAS&WBSS,SPR3a
11.40286283,56.25931031,21,NSAS&WBSS,SPR3a
11.40223876,56.26064158,21,NSAS&WBSS,SPR3a
11.40118333,56.26204992,21,NSAS&WBSS,SPR3a
11.39974711,56.26341939,21,NSAS&WBSS,SPR3a
11.39796936,56.26475831,21,NSAS&WBSS,SPR3a
11.39591666,56.26602499,21,NSAS&WBSS,SPR3a
11.39367499,56.26716941,21,NSAS&WBSS,SPR3a
11.39134157,56.26816106,21,NSAS&WBSS,SPR3a
11.38895269,56.26895826,21,NSAS&WBSS,SPR3a
11.38650273,56.26948048,21,NSAS&WBSS,SPR3a
11.38394434,56.26968883,21,NSAS&WBSS,SPR3a
11.38115825,56.26949717,21,NSAS&WBSS,SPR3a
11.3779971,56.26883608,21,NSAS&WBSS,SPR3a
11.37438602,56.26760551,21,NSAS&WBSS,SPR3a
11.3704861,56.26567777,21,NSAS&WBSS,SPR3a
11.36671108,56.26293329,21,NSAS&WBSS,SPR3a
11.3638674,56.25931031,21,NSAS&WBSS,SPR3a
11.3543109,56.25931031,21,NSAS&WBSS,SPR3a
11.35554719,56.26331665,21,NSAS&WBSS,SPR3a
11.35669714,56.26644165,21,NSAS&WBSS,SPR3a
11.35818602,56.26982775,21,NSAS&WBSS,SPR3a
11.35995546,56.27326381,21,NSAS&WBSS,SPR3a
11.36551098,56.28244722,21,NSAS&WBSS,SPR3a
11.36678043,56.28522494,21,NSAS&WBSS,SPR3a
11.3674055,56.28812498,21,NSAS&WBSS,SPR3a
11.36727485,56.29114722,21,NSAS&WBSS,SPR3a
11.36641099,56.29416662,21,NSAS&WBSS,SPR3a
11.36496385,56.29682217,21,NSAS&WBSS,SPR3a
11.3631499,56.29869716,21,NSAS&WBSS,SPR3a
11.36114993,56.29958326,21,NSAS&WBSS,SPR3a
11.35908884,56.2995138,21,NSAS&WBSS,SPR3a
11.3570193,56.29878606,21,NSAS&WBSS,SPR3a
11.35281378,56.29687497,21,NSAS&WBSS,SPR3a
11.35057219,56.29611103,21,NSAS&WBSS,SPR3a
11.34537209,56.29456659,21,NSAS&WBSS,SPR3a
11.34233322,56.29340272,21,NSAS&WBSS,SPR3a
11.33914439,56.2917888,21,NSAS&WBSS,SPR3a
11.33607763,56.2896694,21,NSAS&WBSS,SPR3a
11.33344713,56.28704997,21,NSAS&WBSS,SPR3a
11.33145274,56.2840111,21,NSAS&WBSS,SPR3a
11.33010547,56.28066104,21,NSAS&WBSS,SPR3a
11.32925264,56.27722215,21,NSAS&WBSS,SPR3a
11.32796095,56.27086942,21,NSAS&WBSS,SPR3a
11.32707767,56.26816107,21,NSAS&WBSS,SPR3a
11.32585262,56.26574719,21,NSAS&WBSS,SPR3a
11.32421932,56.26354164,21,NSAS&WBSS,SPR3a
11.32218319,56.26147495,21,NSAS&WBSS,SPR3a
11.3198083,56.25954992,21,NSAS&WBSS,SPR3a
11.31944634,56.25930875,21,NSAS&WBSS,SPR3a
11.30331747,56.25930742,21,NSAS&WBSS,SPR3a
11.28718861,56.2593061,21,NSAS&WBSS,SPR3a
11.27105974,56.25930478,21,NSAS&WBSS,SPR3a
11.25493088,56.25930346,21,NSAS&WBSS,SPR3a
11.23880202,56.25930213,21,NSAS&WBSS,SPR3a
11.22267315,56.25930081,21,NSAS&WBSS,SPR3a
11.20654429,56.25929949,21,NSAS&WBSS,SPR3a
11.19041542,56.25929817,21,NSAS&WBSS,SPR3a
11.17428656,56.25929685,21,NSAS&WBSS,SPR3a
11.1581577,56.25929552,21,NSAS&WBSS,SPR3a
11.14202883,56.2592942,21,NSAS&WBSS,SPR3a
11.14245556,56.25993051,21,NSAS&WBSS,SPR3a
11.1484082,56.26809164,21,NSAS&WBSS,SPR3a
11.15118052,56.27156387,21,NSAS&WBSS,SPR3a
11.15403605,56.2744444,21,NSAS&WBSS,SPR3a
11.15708044,56.27661386,21,NSAS&WBSS,SPR3a
11.16026376,56.27814164,21,NSAS&WBSS,SPR3a
11.16611103,56.28017496,21,NSAS&WBSS,SPR3a
11.16824991,56.28126665,21,NSAS&WBSS,SPR3a
11.16977767,56.28265554,21,NSAS&WBSS,SPR3a
11.17086382,56.28435832,21,NSAS&WBSS,SPR3a
11.17295543,56.28823047,21,NSAS&WBSS,SPR3a
11.17446655,56.29015553,21,NSAS&WBSS,SPR3a
11.17646384,56.29191107,21,NSAS&WBSS,SPR3a
11.17896944,56.29338608,21,NSAS&WBSS,SPR3a
11.18195832,56.29451384,21,NSAS&WBSS,SPR3a
11.18537209,56.29536383,21,NSAS&WBSS,SPR3a
11.19308041,56.29684163,21,NSAS&WBSS,SPR3a
11.19713042,56.29783055,21,NSAS&WBSS,SPR3a
11.20113598,56.29906381,21,NSAS&WBSS,SPR3a
11.21171099,56.30281388,21,NSAS&WBSS,SPR3a
11.21699719,56.30435828,21,NSAS&WBSS,SPR3a
11.21924999,56.30512215,21,NSAS&WBSS,SPR3a
11.22138332,56.30607773,21,NSAS&WBSS,SPR3a
11.22554164,56.30824722,21,NSAS&WBSS,SPR3a
11.22761382,56.30897494,21,NSAS&WBSS,SPR3a
11.22971653,56.30913328,21,NSAS&WBSS,SPR3a
11.23190263,56.30868051,21,NSAS&WBSS,SPR3a
11.23689722,56.30661388,21,NSAS&WBSS,SPR3a
11.23986663,56.30566111,21,NSAS&WBSS,SPR3a
11.24313875,56.30508604,21,NSAS&WBSS,SPR3a
11.24656943,56.30508606,21,NSAS&WBSS,SPR3a
11.24995274,56.30573053,21,NSAS&WBSS,SPR3a
11.25309156,56.30701384,21,NSAS&WBSS,SPR3a
11.25586382,56.30883609,21,NSAS&WBSS,SPR3a
11.25823048,56.31102492,21,NSAS&WBSS,SPR3a
11.26023044,56.31326386,21,NSAS&WBSS,SPR3a
11.2634861,56.31722216,21,NSAS&WBSS,SPR3a
11.26501655,56.3188361,21,NSAS&WBSS,SPR3a
11.26669714,56.32034718,21,NSAS&WBSS,SPR3a
11.27306103,56.3254527,21,NSAS&WBSS,SPR3a
11.27515277,56.32741386,21,NSAS&WBSS,SPR3a
11.27686101,56.32942772,21,NSAS&WBSS,SPR3a
11.27811655,56.33144161,21,NSAS&WBSS,SPR3a
11.28049709,56.33685825,21,NSAS&WBSS,SPR3a
11.28148049,56.33840274,21,NSAS&WBSS,SPR3a
11.28571663,56.34385548,21,NSAS&WBSS,SPR3a
11.28729993,56.34631942,21,NSAS&WBSS,SPR3a
11.28879991,56.34904439,21,NSAS&WBSS,SPR3a
11.29009987,56.35184165,21,NSAS&WBSS,SPR3a
11.29112486,56.3544805,21,NSAS&WBSS,SPR3a
11.29186109,56.35682215,21,NSAS&WBSS,SPR3a
11.29318884,56.36199716,21,NSAS&WBSS,SPR3a
11.29375545,56.36321109,21,NSAS&WBSS,SPR3a
11.29453608,56.36414999,21,NSAS&WBSS,SPR3a
11.29556934,56.36475827,21,NSAS&WBSS,SPR3a
11.29688042,56.36498326,21,NSAS&WBSS,SPR3a
11.29846934,56.36487773,21,NSAS&WBSS,SPR3a
11.30241666,56.36413329,21,NSAS&WBSS,SPR3a
11.30470001,56.36388882,21,NSAS&WBSS,SPR3a
11.30710819,56.36385547,21,NSAS&WBSS,SPR3a
11.30955,56.36406387,21,NSAS&WBSS,SPR3a
11.32165819,56.36573049,21,NSAS&WBSS,SPR3a
11.32714162,56.36675277,21,NSAS&WBSS,SPR3a
11.32983042,56.36748331,21,NSAS&WBSS,SPR3a
11.33138322,56.36819443,21,NSAS&WBSS,SPR3a
11.33297489,56.36928882,21,NSAS&WBSS,SPR3a
11.33445819,56.37086939,21,NSAS&WBSS,SPR3a
11.33566661,56.37303885,21,NSAS&WBSS,SPR3a
11.33647208,56.37574719,21,NSAS&WBSS,SPR3a
11.33679991,56.37887217,21,NSAS&WBSS,SPR3a
11.33661385,56.38216943,21,NSAS&WBSS,SPR3a
11.33588605,56.38534716,21,NSAS&WBSS,SPR3a
11.33452775,56.38821105,21,NSAS&WBSS,SPR3a
11.33238888,56.39062498,21,NSAS&WBSS,SPR3a
11.3283582,56.39218887,21,NSAS&WBSS,SPR3a
11.32261936,56.39310831,21,NSAS&WBSS,SPR3a
11.3156694,56.39394165,21,NSAS&WBSS,SPR3a
11.31076111,56.39508603,21,NSAS&WBSS,SPR3a
11.30929152,56.39581661,21,NSAS&WBSS,SPR3a
11.30970546,56.39654441,21,NSAS&WBSS,SPR3a
11.31462212,56.39774442,21,NSAS&WBSS,SPR3a
11.32276931,56.39921937,21,NSAS&WBSS,SPR3a
11.32775274,56.40114716,21,NSAS&WBSS,SPR3a
11.33076377,56.40323052,21,NSAS&WBSS,SPR3a
11.33210823,56.40534719,21,NSAS&WBSS,SPR3a
11.33406931,56.40914992,21,NSAS&WBSS,SPR3a
11.33465828,56.41086944,21,NSAS&WBSS,SPR3a
11.33476666,56.41258606,21,NSAS&WBSS,SPR3a
11.33428334,56.41437491,21,NSAS&WBSS,SPR3a
11.33324999,56.41631941,21,NSAS&WBSS,SPR3a
11.32856654,56.42305554,21,NSAS&WBSS,SPR3a
11.32451387,56.42946108,21,NSAS&WBSS,SPR3a
11.32341929,56.43091941,21,NSAS&WBSS,SPR3a
11.3223222,56.43192771,21,NSAS&WBSS,SPR3a
11.32106932,56.43256939,21,NSAS&WBSS,SPR3a
11.31950822,56.43295275,21,NSAS&WBSS,SPR3a
11.31300828,56.43361105,21,NSAS&WBSS,SPR3a
11.31075822,56.43397497,21,NSAS&WBSS,SPR3a
11.30547773,56.43522495,21,NSAS&WBSS,SPR3a
11.30394719,56.43515549,21,NSAS&WBSS,SPR3a
11.30228051,56.43459999,21,NSAS&WBSS,SPR3a
11.2980694,56.43243049,21,NSAS&WBSS,SPR3a
11.2953721,56.43123331,21,NSAS&WBSS,SPR3a
11.29225541,56.43019158,21,NSAS&WBSS,SPR3a
11.28493601,56.42817774,21,NSAS&WBSS,SPR3a
11.2809499,56.42666662,21,NSAS&WBSS,SPR3a
11.27694998,56.42456663,21,NSAS&WBSS,SPR3a
11.27313047,56.42185825,21,NSAS&WBSS,SPR3a
11.26971374,56.41874995,21,NSAS&WBSS,SPR3a
11.26691657,56.41557219,21,NSAS&WBSS,SPR3a
11.26482774,56.41256938,21,NSAS&WBSS,SPR3a
11.26337499,56.40986104,21,NSAS&WBSS,SPR3a
11.26137491,56.40522496,21,NSAS&WBSS,SPR3a
11.26029153,56.40310833,21,NSAS&WBSS,SPR3a
11.25637495,56.39689161,21,NSAS&WBSS,SPR3a
11.25533889,56.39486105,21,NSAS&WBSS,SPR3a
11.25383323,56.39121663,21,NSAS&WBSS,SPR3a
11.25302775,56.38979161,21,NSAS&WBSS,SPR3a
11.25195819,56.38873328,21,NSAS&WBSS,SPR3a
11.25054992,56.38798605,21,NSAS&WBSS,SPR3a
11.24495551,56.38638883,21,NSAS&WBSS,SPR3a
11.24303333,56.38562494,21,NSAS&WBSS,SPR3a
11.24129436,56.38459998,21,NSAS&WBSS,SPR3a
11.23985552,56.38333331,21,NSAS&WBSS,SPR3a
11.23876375,56.38182216,21,NSAS&WBSS,SPR3a
11.23799161,56.38015553,21,NSAS&WBSS,SPR3a
11.23688043,56.37656385,21,NSAS&WBSS,SPR3a
11.23623881,56.3748277,21,NSAS&WBSS,SPR3a
11.23543331,56.37323053,21,NSAS&WBSS,SPR3a
11.23448322,56.37178883,21,NSAS&WBSS,SPR3a
11.2334527,56.37053881,21,NSAS&WBSS,SPR3a
11.2323416,56.36942778,21,NSAS&WBSS,SPR3a
11.2310361,56.36834992,21,NSAS&WBSS,SPR3a
11.229311,56.36720551,21,NSAS&WBSS,SPR3a
11.22686932,56.36578053,21,NSAS&WBSS,SPR3a
11.21489714,56.35932219,21,NSAS&WBSS,SPR3a
11.21033596,56.35671937,21,NSAS&WBSS,SPR3a
11.20239713,56.35191107,21,NSAS&WBSS,SPR3a
11.19891664,56.34994719,21,NSAS&WBSS,SPR3a
11.19530264,56.34836937,21,NSAS&WBSS,SPR3a
11.19122498,56.34720554,21,NSAS&WBSS,SPR3a
11.18658331,56.34633605,21,NSAS&WBSS,SPR3a
11.1762082,56.34486108,21,NSAS&WBSS,SPR3a
11.17097218,56.34388882,21,NSAS&WBSS,SPR3a
11.16032209,56.3413027,21,NSAS&WBSS,SPR3a
11.15427216,56.33999999,21,NSAS&WBSS,SPR3a
11.14739996,56.3388888,21,NSAS&WBSS,SPR3a
11.13986661,56.33803888,21,NSAS&WBSS,SPR3a
11.12527769,56.33658055,21,NSAS&WBSS,SPR3a
11.11974999,56.33560827,21,NSAS&WBSS,SPR3a
11.11587775,56.3343916,21,NSAS&WBSS,SPR3a
11.1134611,56.33303888,21,NSAS&WBSS,SPR3a
11.11065541,56.33071106,21,NSAS&WBSS,SPR3a
11.10928609,56.33017495,21,NSAS&WBSS,SPR3a
11.10764443,56.33029436,21,NSAS&WBSS,SPR3a
11.10577492,56.33119719,21,NSAS&WBSS,SPR3a
11.10377498,56.33293326,21,NSAS&WBSS,SPR3a
11.1017166,56.33539999,21,NSAS&WBSS,SPR3a
11.09550274,56.34463605,21,NSAS&WBSS,SPR3a
11.09343323,56.34736102,21,NSAS&WBSS,SPR3a
11.09136381,56.34959992,21,NSAS&WBSS,SPR3a
11.08929158,56.35133602,21,NSAS&WBSS,SPR3a
11.08721938,56.35253605,21,NSAS&WBSS,SPR3a
11.0851499,56.35314163,21,NSAS&WBSS,SPR3a
11.08307773,56.35307221,21,NSAS&WBSS,SPR3a
11.08101108,56.35222218,21,NSAS&WBSS,SPR3a
11.07899152,56.35055547,21,NSAS&WBSS,SPR3a
11.07711939,56.34814162,21,NSAS&WBSS,SPR3a
11.07556099,56.34517493,21,NSAS&WBSS,SPR3a
11.07453878,56.34199717,21,NSAS&WBSS,SPR3a
11.07422216,56.33885554,21,NSAS&WBSS,SPR3a
11.07466654,56.33591944,21,NSAS&WBSS,SPR3a
11.07579997,56.33312497,21,NSAS&WBSS,SPR3a
11.07926389,56.32732773,21,NSAS&WBSS,SPR3a
11.08101657,56.32408047,21,NSAS&WBSS,SPR3a
11.08234431,56.3206611,21,NSAS&WBSS,SPR3a
11.08289162,56.31725828,21,NSAS&WBSS,SPR3a
11.08240272,56.31411383,21,NSAS&WBSS,SPR3a
11.08084152,56.31151102,21,NSAS&WBSS,SPR3a
11.07839445,56.30968881,21,NSAS&WBSS,SPR3a
11.07544435,56.30888887,21,NSAS&WBSS,SPR3a
11.07241111,56.3092361,21,NSAS&WBSS,SPR3a
11.06956107,56.3106611,21,NSAS&WBSS,SPR3a
11.06700273,56.31286382,21,NSAS&WBSS,SPR3a
11.06255832,56.31743054,21,NSAS&WBSS,SPR3a
11.06055273,56.31880272,21,NSAS&WBSS,SPR3a
11.05871385,56.3190972,21,NSAS&WBSS,SPR3a
11.05712493,56.318125,21,NSAS&WBSS,SPR3a
11.05583041,56.31586937,21,NSAS&WBSS,SPR3a
11.05353043,56.30850832,21,NSAS&WBSS,SPR3a
11.05184997,56.30446103,21,NSAS&WBSS,SPR3a
11.04929991,56.3009888,21,NSAS&WBSS,SPR3a
11.04574159,56.29838606,21,NSAS&WBSS,SPR3a
11.04129155,56.29661384,21,NSAS&WBSS,SPR3a
11.03630275,56.29539999,21,NSAS&WBSS,SPR3a
11.03122485,56.29428883,21,NSAS&WBSS,SPR3a
11.02643878,56.29302218,21,NSAS&WBSS,SPR3a
11.0222194,56.29147491,21,NSAS&WBSS,SPR3a
11.01875549,56.28965272,21,NSAS&WBSS,SPR3a
11.01614713,56.28767498,21,NSAS&WBSS,SPR3a
11.01443055,56.28553889,21,NSAS&WBSS,SPR3a
11.013586,56.28326388,21,NSAS&WBSS,SPR3a
11.01352213,56.28073051,21,NSAS&WBSS,SPR3a
11.01407214,56.27789992,21,NSAS&WBSS,SPR3a
11.01587215,56.27161382,21,NSAS&WBSS,SPR3a
11.01632488,56.26862775,21,NSAS&WBSS,SPR3a
11.01592771,56.26619721,21,NSAS&WBSS,SPR3a
11.01446104,56.26448048,21,NSAS&WBSS,SPR3a
11.01194996,56.26361108,21,NSAS&WBSS,SPR3a
11.00861658,56.26350825,21,NSAS&WBSS,SPR3a
11.00480556,56.26402775,21,NSAS&WBSS,SPR3a
10.99688599,56.26583333,21,NSAS&WBSS,SPR3a
10.99318052,56.26631939,21,NSAS&WBSS,SPR3a
10.98982776,56.26597216,21,NSAS&WBSS,SPR3a
10.98690272,56.26454995,21,NSAS&WBSS,SPR3a
10.98446945,56.26208327,21,NSAS&WBSS,SPR3a
10.98283573,56.25928115,21,NSAS&WBSS,SPR3a
10.96826194,56.25927996,21,NSAS&WBSS,SPR3a
10.95368815,56.25927876,21,NSAS&WBSS,SPR3a
10.93911435,56.25927757,21,NSAS&WBSS,SPR3a
10.92454056,56.25927637,21,NSAS&WBSS,SPR3a
10.90996677,56.25927518,21,NSAS&WBSS,SPR3a
10.89539298,56.25927398,21,NSAS&WBSS,SPR3a
10.88081918,56.25927279,21,NSAS&WBSS,SPR3a
10.87737589,56.25927251,21,NSAS&WBSS,SPR3a
10.8827191,56.26645987,21,NSAS&WBSS,SPR3a
10.89096512,56.26905724,21,NSAS&WBSS,SPR3a
10.89131178,56.26916747,21,NSAS&WBSS,SPR3a
10.89311822,56.26977692,21,NSAS&WBSS,SPR3a
10.89487523,56.27042962,21,NSAS&WBSS,SPR3a
10.89657946,56.27112432,21,NSAS&WBSS,SPR3a
10.89822768,56.2718597,21,NSAS&WBSS,SPR3a
10.89981674,56.27263435,21,NSAS&WBSS,SPR3a
10.90134362,56.27344682,21,NSAS&WBSS,SPR3a
10.90280542,56.27429555,21,NSAS&WBSS,SPR3a
10.90419935,56.27517894,21,NSAS&WBSS,SPR3a
10.90552276,56.2760953,21,NSAS&WBSS,SPR3a
10.90677313,56.27704289,21,NSAS&WBSS,SPR3a
10.90794808,56.27801991,21,NSAS&WBSS,SPR3a
10.90904535,56.2790245,21,NSAS&WBSS,SPR3a
10.90990116,56.2798837,21,NSAS&WBSS,SPR3a
10.91070014,56.28075968,21,NSAS&WBSS,SPR3a
10.91742179,56.28847193,21,NSAS&WBSS,SPR3a
10.92466262,56.29324845,21,NSAS&WBSS,SPR3a
10.93190344,56.29802497,21,NSAS&WBSS,SPR3a
10.93196252,56.298064,21,NSAS&WBSS,SPR3a
10.93328672,56.29898035,21,NSAS&WBSS,SPR3a
10.93453784,56.29992794,21,NSAS&WBSS,SPR3a
10.93571349,56.30090496,21,NSAS&WBSS,SPR3a
10.93681142,56.30190954,21,NSAS&WBSS,SPR3a
10.93782955,56.30293979,21,NSAS&WBSS,SPR3a
10.93876594,56.30399374,21,NSAS&WBSS,SPR3a
10.93961878,56.30506939,21,NSAS&WBSS,SPR3a
10.94038647,56.30616469,21,NSAS&WBSS,SPR3a
10.94045551,56.30627061,21,NSAS&WBSS,SPR3a
10.94269466,56.30972762,21,NSAS&WBSS,SPR3a
